ciudad,redaccion,fecha,temperatura,texto_madrugada,texto_mañana,texto_tarde,texto_noche,icono_madrugada,icono_mañana,icono_tarde,icono_noche
Ancud,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/16,,Cubierto y lluvia con viento entre 40 y 60 km/h,Nublado y chubascos débiles,Nubosidad parcial,,vientolluvia4060.png,chubascos.png,parcialaltanoche.png
Ancud,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,8/16,Nubosidad parcial,Nubosidad parcial,Nublado y chubascos aislados,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,chubascos.png,parcialaltanoche.png
Ancud,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,7/22,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Ancud,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,13/25,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Ancud,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,14/22,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Castro,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/17,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Castro,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,7/17,Nubosidad parcial,Nubosidad parcial,Nublado y chubascos aislados,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,chubascos.png,parcialaltanoche.png
Castro,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,6/22,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Castro,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,12/26,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Castro,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,13/22,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Chaitén,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/14,,Cubierto y lluvia,Nublado y chubascos débiles,Nublado y chubascos débiles,,lluvia.png,chubascos.png,chubascos.png
Chaitén,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,7/15,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,chubascos.png,chubascos.png,chubascos.png,parcialaltanoche.png
Chaitén,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,6/21,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Chaitén,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,11/24,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Chaitén,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,13/20,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Quellón,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/16,,Cubierto y lluvia,Nublado y chubascos débiles,Nubosidad parcial,,lluvia.png,chubascos.png,parcialaltanoche.png
Quellón,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,8/15,Nubosidad parcial,Nubosidad parcial,Nublado y chubascos aislados,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,chubascos.png,parcialaltanoche.png
Quellón,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,9/20,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Quellón,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,12/25,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Quellón,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,11/21,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Futaleufú,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/13,,Cubierto y lluvia,Nublado y chubascos débiles,Nublado y chubascos débiles,,lluvia.png,chubascos.png,chubascos.png
Futaleufú,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,6/15,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,Nubosidad parcial,chubascos.png,chubascos.png,parcialalta.png,parcialaltanoche.png
Futaleufú,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,5/23,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Futaleufú,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,12/28,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Futaleufú,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,14/27,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Melinka,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/14,,Cubierto y lluvia,Nublado y chubascos con viento entre 40 y 60 km/h,Nublado y chubascos,,lluvia.png,vientolluvia4060.png,chubascos.png
Melinka,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,8/15,Nubosidad parcial,Nublado y chubascos aislados,Nublado y chubascos aislados,Nubosidad parcial,parcialaltanoche.png,chubascos.png,chubascos.png,parcialaltanoche.png
Melinka,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,10/22,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Melinka,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,14/25,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Melinka,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,13/22,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Lago Verde,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/12,,Cubierto y lluvia,Nublado y chubascos,Nublado y chubascos,,lluvia.png,chubascos.png,chubascos.png
Lago Verde,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,6/15,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,chubascos.png,chubascos.png,chubascos.png,parcialaltanoche.png
Lago Verde,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,6/24,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Lago Verde,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,13/28,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Lago Verde,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,12/24,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Puerto Aysén,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/14,,Cubierto y lluvia,Nublado y chubascos,Nublado y chubascos,,lluvia.png,chubascos.png,chubascos.png
Puerto Aysén,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,8/16,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,chubascos.png,chubascos.png,chubascos.png,parcialaltanoche.png
Puerto Aysén,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,9/23,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Puerto Aysén,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,14/26,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Puerto Aysén,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,12/23,Despejado,Despejado,Nublado y chubascos débiles,Nublado y chubascos débiles,despejadonoche.png,despejado.png,chubascos.png,chubascos.png
Puerto Cisnes,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/14,,Cubierto y lluvia,Nublado y chubascos,Nublado y chubascos,,lluvia.png,chubascos.png,chubascos.png
Puerto Cisnes,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,8/16,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,chubascos.png,chubascos.png,chubascos.png,parcialaltanoche.png
Puerto Cisnes,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,9/23,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Puerto Cisnes,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,14/26,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Puerto Cisnes,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,12/23,Despejado,Despejado,Nublado y chubascos débiles,Nublado y chubascos débiles,despejadonoche.png,despejado.png,chubascos.png,chubascos.png
Coyhaique,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/13,,Cubierto y lluvia,Nublado y chubascos débiles,Nublado y chubascos débiles,,lluvia.png,chubascos.png,chubascos.png
Coyhaique,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,5/15,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,Nubosidad parcial,chubascos.png,chubascos.png,parcialalta.png,parcialaltanoche.png
Coyhaique,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,7/25,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Coyhaique,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,12/29,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Coyhaique,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,10/25,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Balmaceda,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/13,,Cubierto y lluvia,Nublado y chubascos con viento entre 40 y 60 km/h,Nublado y chubascos con viento entre 40 y 60 km/h,,lluvia.png,vientolluvia4060.png,vientolluvia4060.png
Balmaceda,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,5/15,Nubosidad parcial,Nubosidad parcial,Despejado con viento entre 40 y 60 km/h,Despejado,parcialaltanoche.png,parcialalta.png,viento4060.png,despejadonoche.png
Balmaceda,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,6/23,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Balmaceda,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,12/26,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Balmaceda,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,12/20,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Puerto Ingeniero Ibáñez,Información redactada el día jueves 22 a las 01:03 hrs.,jueves 22,/14,,Cubierto y lluvia,Nublado y chubascos débiles,Nublado y chubascos débiles,,lluvia.png,chubascos.png,chubascos.png
Puerto Ingeniero Ibáñez,Información redactada el día jueves 22 a las 01:03 hrs.,viernes 23,6/16,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial,Nubosidad parcial,chubascos.png,chubascos.png,parcialalta.png,parcialaltanoche.png
Puerto Ingeniero Ibáñez,Información redactada el día jueves 22 a las 01:03 hrs.,sábado 24,8/24,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Puerto Ingeniero Ibáñez,Información redactada el día jueves 22 a las 01:03 hrs.,domingo 25,14/26,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Puerto Ingeniero Ibáñez,Información redactada el día jueves 22 a las 01:03 hrs.,lunes 26,12/24,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Chile Chico,Información redactada el día jueves 22 a las 01:04 hrs.,jueves 22,/14,,Cubierto y lluvia,Nubosidad parcial con viento entre 40 y 60 km/h,Nublado y chubascos débiles,,lluvia.png,viento4060.png,chubascos.png
Chile Chico,Información redactada el día jueves 22 a las 01:04 hrs.,viernes 23,4/16,Nubosidad parcial,Nubosidad parcial,Despejado con viento entre 40 y 60 km/h,Despejado,parcialaltanoche.png,parcialalta.png,viento4060.png,despejadonoche.png
Chile Chico,Información redactada el día jueves 22 a las 01:04 hrs.,sábado 24,6/24,Despejado,Despejado,Despejado,Despejado,despejadonoche.png,despejado.png,despejado.png,despejadonoche.png
Chile Chico,Información redactada el día jueves 22 a las 01:04 hrs.,domingo 25,14/26,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Chile Chico,Información redactada el día jueves 22 a las 01:04 hrs.,lunes 26,12/24,Despejado,Despejado,Nubosidad parcial,Nubosidad parcial,despejadonoche.png,despejado.png,parcialalta.png,parcialaltanoche.png
Cochrane,Información redactada el día jueves 22 a las 01:04 hrs.,jueves 22,/13,,Cubierto y lluvia,Nublado y chubascos débiles,Nublado y chubascos débiles,,lluvia.png,chubascos.png,chubascos.png
Cochrane,Información redactada el día jueves 22 a las 01:04 hrs.,viernes 23,4/14,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado,Nubosidad parcial,chubascos.png,chubascos.png,parcial.png,parcialaltanoche.png
Cochrane,Información redactada el día jueves 22 a las 01:04 hrs.,sábado 24,6/21,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialaltanoche.png
Cochrane,Información redactada el día jueves 22 a las 01:04 hrs.,domingo 25,11/24,Nubosidad parcial,Nubosidad parcial,Despejado,Despejado,parcialaltanoche.png,parcialalta.png,despejado.png,despejadonoche.png
Cochrane,Información redactada el día jueves 22 a las 01:04 hrs.,lunes 26,9/21,Despejado,Despejado,Nublado y chubascos débiles,Nublado y chubascos débiles,despejadonoche.png,despejado.png,chubascos.png,chubascos.png
Caleta Tortel,Información redactada el día jueves 22 a las 01:04 hrs.,jueves 22,/12,,Cubierto y lluvia,Nublado y chubascos débiles,Nublado y chubascos débiles,,lluvia.png,chubascos.png,chubascos.png
Caleta Tortel,Información redactada el día jueves 22 a las 01:04 hrs.,viernes 23,6/12,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado,Nublado,chubascos.png,chubascos.png,parcial.png,parcialnoche.png
Caleta Tortel,Información redactada el día jueves 22 a las 01:04 hrs.,sábado 24,9/17,Nublado,Nublado,Nublado y chubascos aislados,Nublado y chubascos aislados,parcialnoche.png,parcial.png,chubascos.png,chubascos.png
Caleta Tortel,Información redactada el día jueves 22 a las 01:04 hrs.,domingo 25,11/20,Nublado y chubascos débiles,Nublado y chubascos débiles,Despejado,Despejado,chubascos.png,chubascos.png,despejado.png,despejadonoche.png
Caleta Tortel,Información redactada el día jueves 22 a las 01:04 hrs.,lunes 26,9/18,Nubosidad parcial,Nubosidad parcial,Nublado y chubascos débiles,Nublado y chubascos débiles,parcialaltanoche.png,parcialalta.png,chubascos.png,chubascos.png
Villa O'Higgins,Información redactada el día jueves 22 a las 01:04 hrs.,jueves 22,/12,,Cubierto y lluvia,Nublado y chubascos con viento entre 40 y 60 km/h,Nublado y chubascos con viento entre 40 y 60 km/h,,lluvia.png,vientolluvia4060.png,vientolluvia4060.png
Villa O'Higgins,Información redactada el día jueves 22 a las 01:04 hrs.,viernes 23,3/11,Nublado y chubascos débiles,Nublado y chubascos débiles,Nubosidad parcial con viento entre 40 y 60 km/h,Nubosidad parcial,chubascos.png,chubascos.png,viento4060.png,parcialaltanoche.png
Villa O'Higgins,Información redactada el día jueves 22 a las 01:04 hrs.,sábado 24,7/16,Nublado,Nublado,Nublado,Nublado,parcialnoche.png,parcial.png,parcial.png,parcialnoche.png
Villa O'Higgins,Información redactada el día jueves 22 a las 01:04 hrs.,domingo 25,9/21,Nublado,Nublado,Despejado,Despejado,parcialnoche.png,parcial.png,despejado.png,despejadonoche.png
Villa O'Higgins,Información redactada el día jueves 22 a las 01:04 hrs.,lunes 26,7/17,Nubosidad parcial,Nubosidad parcial,Nublado y chubascos débiles,Nublado y chubascos débiles,parcialaltanoche.png,parcialalta.png,chubascos.png,chubascos.png
Torres del Paine,Información redactada el día jueves 22 a las 05:19 hrs.,jueves 22,/15,,Nublado y chubascos débiles,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 40 y 60 km/h,,chubascos.png,chubascos.png,chubascos.png
Torres del Paine,Información redactada el día jueves 22 a las 05:19 hrs.,viernes 23,3/13,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado,Nublado,chubascos.png,chubascos.png,parcial.png,parcialnoche.png
Torres del Paine,Información redactada el día jueves 22 a las 05:19 hrs.,sábado 24,5/14,Nublado,Nublado y chubascos débiles,Nublado y chubascos débiles,Nublado,parcialnoche.png,chubascos.png,chubascos.png,parcialnoche.png
Torres del Paine,Información redactada el día jueves 22 a las 05:19 hrs.,domingo 25,4/17,Nublado,Nubosidad parcial,Nubosidad parcial,Nublado,parcialnoche.png,parcialalta.png,parcialalta.png,parcialnoche.png
Torres del Paine,Información redactada el día jueves 22 a las 05:19 hrs.,lunes 26,4/13,Nublado y chubascos débiles,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado con viento entre 25 y 40 km/h,lluvianoche.png,solparciallluvia.png,solparciallluvia.png,parcialnoche.png
Puerto Natales,Información redactada el día jueves 22 a las 05:19 hrs.,jueves 22,/16,,Nublado y chubascos débiles,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 25 y 40 km/h,,solparciallluvia.png,chubascos.png,chubascos.png
Puerto Natales,Información redactada el día jueves 22 a las 05:19 hrs.,viernes 23,4/15,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,Nublado con viento entre 25 y 40 km/h,Nublado,chubascos.png,parcial.png,parcial.png,parcialnoche.png
Puerto Natales,Información redactada el día jueves 22 a las 05:19 hrs.,sábado 24,6/16,Nublado,Nublado y chubascos débiles,Nublado,Nublado con viento entre 25 y 40 km/h,parcialnoche.png,solparciallluvia.png,parcial.png,parcialnoche.png
Puerto Natales,Información redactada el día jueves 22 a las 05:19 hrs.,domingo 25,4/19,Nubosidad parcial,Nubosidad parcial,Nubosidad parcial,Nublado,parcialaltanoche.png,parcialalta.png,parcialalta.png,parcialnoche.png
Puerto Natales,Información redactada el día jueves 22 a las 05:19 hrs.,lunes 26,6/13,Nublado y chubascos débiles,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,lluvianoche.png,solparciallluvia.png,solparciallluvia.png,parcialnoche.png
Punta Arenas,Información redactada el día jueves 22 a las 05:19 hrs.,jueves 22,/15,,Nublado,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos con viento entre 40 y 60 km/h,,parcial.png,solparciallluvia.png,chubascos.png
Punta Arenas,Información redactada el día jueves 22 a las 05:19 hrs.,viernes 23,6/14,Nublado y chubascos débiles con viento entre 80 y 94 km/h,Nublado con viento entre 80 y 94 km/h,Nublado con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,vientolluvia8094.png,viento8094.png,parcial.png,parcialnoche.png
Punta Arenas,Información redactada el día jueves 22 a las 05:19 hrs.,sábado 24,7/18,Nublado con viento entre 25 y 40 km/h,Nublado con viento entre 25 y 40 km/h,Nublado con viento entre 25 y 40 km/h,Nubosidad parcial con viento entre 40 y 60 km/h,parcialnoche.png,parcial.png,parcial.png,parcialaltanoche.png
Punta Arenas,Información redactada el día jueves 22 a las 05:19 hrs.,domingo 25,7/15,Nubosidad parcial con viento entre 60 y 80 km/h,Nubosidad parcial con viento entre 40 y 60 km/h,Nublado,Nublado,viento6080.png,parcialalta.png,parcial.png,parcialnoche.png
Punta Arenas,Información redactada el día jueves 22 a las 05:19 hrs.,lunes 26,6/13,Nublado y chubascos débiles,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 60 y 80 km/h,Nublado con viento entre 40 y 60 km/h,lluvianoche.png,solparciallluvia.png,vientolluvia6080.png,parcialnoche.png
Porvenir,Información redactada el día jueves 22 a las 05:19 hrs.,jueves 22,/18,,Nublado,Nublado y chubascos débiles con viento entre 60 y 80 km/h,Nublado y chubascos con viento entre 60 y 80 km/h,,parcial.png,vientolluvia6080.png,vientolluvia6080.png
Porvenir,Información redactada el día jueves 22 a las 05:19 hrs.,viernes 23,6/14,Nublado y chubascos con viento entre 60 y 80 km/h,Nublado y chubascos débiles con viento entre 60 y 80 km/h,Nublado con viento entre 60 y 80 km/h,Nublado con viento entre 25 y 40 km/h,vientolluvia6080.png,vientolluvia6080.png,viento6080.png,parcialnoche.png
Porvenir,Información redactada el día jueves 22 a las 05:19 hrs.,sábado 24,6/17,Nublado,Nublado y chubascos débiles con viento entre 25 y 40 km/h,Nublado con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,parcialnoche.png,solparciallluvia.png,parcial.png,parcialnoche.png
Porvenir,Información redactada el día jueves 22 a las 05:19 hrs.,domingo 25,7/17,Nublado con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,Nublado con viento entre 25 y 40 km/h,Nublado,parcialnoche.png,parcial.png,parcial.png,parcialnoche.png
Porvenir,Información redactada el día jueves 22 a las 05:19 hrs.,lunes 26,7/13,Nublado y chubascos débiles,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 60 y 80 km/h,Nublado con viento entre 40 y 60 km/h,lluvianoche.png,solparciallluvia.png,vientolluvia6080.png,parcialnoche.png
Puerto Williams,Información redactada el día jueves 22 a las 05:19 hrs.,jueves 22,/21,,Nublado,Nublado,Nublado,,parcial.png,parcial.png,parcialnoche.png
Puerto Williams,Información redactada el día jueves 22 a las 05:19 hrs.,viernes 23,3/11,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado,lluvianoche.png,chubascos.png,chubascos.png,parcialnoche.png
Puerto Williams,Información redactada el día jueves 22 a las 05:19 hrs.,sábado 24,2/14,Nublado,Nublado,Nublado,Nublado,parcialnoche.png,parcial.png,parcial.png,parcialnoche.png
Puerto Williams,Información redactada el día jueves 22 a las 05:19 hrs.,domingo 25,4/16,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado con viento entre 25 y 40 km/h,Nublado,lluvianoche.png,solparciallluvia.png,parcial.png,parcialnoche.png
Puerto Williams,Información redactada el día jueves 22 a las 05:19 hrs.,lunes 26,4/14,Nublado,Nublado y chubascos débiles,Nublado y chubascos débiles con viento entre 40 y 60 km/h,Nublado y chubascos débiles con viento entre 40 y 60 km/h,parcialnoche.png,solparciallluvia.png,solparciallluvia.png,lluvianoche.png
Isla de Pascua,Información redactada el día jueves 22 a las 00:57 hrs.,jueves 22,/26,,"Nubosidad parcial, ocasionalmente nublado","Nublado, ocasionalmente nubosidad parcial y chubascos aislados","Nublado, ocasionalmente nubosidad parcial",,parcialalta.png,solparciallluvia.png,parcialnoche.png
Isla de Pascua,Información redactada el día jueves 22 a las 00:57 hrs.,viernes 23,19/26,"Nublado, ocasionalmente nubosidad parcial","Nublado, ocasionalmente nubosidad parcial y chubascos aislados","Nubosidad parcial, ocasionalmente nublado y chubascos aislados","Nubosidad parcial, ocasionalmente nublado y chubascos aislados",parcialnoche.png,solparciallluvia.png,solparciallluvia.png,lluvianoche.png
Isla de Pascua,Información redactada el día jueves 22 a las 00:57 hrs.,sábado 24,19/27,"Nubosidad parcial, ocasionalmente nublado y chubascos aislados","Nubosidad parcial, ocasionalmente nublado y chubascos aislados","Nubosidad parcial, ocasionalmente nublado y chubascos aislados","Nubosidad parcial, ocasionalmente nublado",lluvianoche.png,solparciallluvia.png,solparciallluvia.png,parcialaltanoche.png
Isla de Pascua,Información redactada el día jueves 22 a las 00:57 hrs.,domingo 25,20/26,Nublado y chubascos aislados,Nublado y chubascos aislados,"Nublado, ocasionalmente nubosidad parcial y chubascos aislados","Nublado, ocasionalmente nubosidad parcial y chubascos aislados",chubascos.png,chubascos.png,solparciallluvia.png,lluvianoche.png
Isla de Pascua,Información redactada el día jueves 22 a las 00:57 hrs.,lunes 26,20/26,"Nublado, ocasionalmente nubosidad parcial y chubascos aislados con viento entre 25 y 40 km/h","Nublado, ocasionalmente nubosidad parcial y chubascos aislados con viento entre 25 y 40 km/h","Nubosidad parcial, ocasionalmente nublado con viento entre 25 y 40 km/h","Nubosidad parcial, ocasionalmente nublado con viento entre 25 y 40 km/h",vientolluvia2540.png,vientolluvia2540.png,viento2540.png,viento2540.png
Archipiélago Juan Fernández,Información redactada el día jueves 22 a las 06:09 hrs.,jueves 22,/20,,Nublado y chubascos aislados con viento entre 25 y 40 km/h,Nublado con viento entre 25 y 40 km/h,Nublado con viento entre 25 y 40 km/h,,vientolluvia2540.png,viento2540.png,viento2540.png
Archipiélago Juan Fernández,Información redactada el día jueves 22 a las 06:09 hrs.,viernes 23,15/19,Nublado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Nublado con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Nublado con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,viento2540.png,viento2540.png,viento4060.png,viento4060.png
Archipiélago Juan Fernández,Información redactada el día jueves 22 a las 06:09 hrs.,sábado 24,15/20,Nublado y chubascos aislados con viento entre 40 y 60 km/h,Nublado y chubascos aislados con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,vientolluvia4060.png,vientolluvia4060.png,viento4060.png,viento4060.png
Archipiélago Juan Fernández,Información redactada el día jueves 22 a las 06:09 hrs.,domingo 25,16/21,Nubosidad parcial con viento entre 40 y 60 km/h,Nublado con viento entre 40 y 60 km/h,Nubosidad parcial con viento entre 25 y 40 km/h y ráfagas de viento hasta 60 km/h,Nubosidad parcial con viento entre 25 y 40 km/h,viento4060.png,viento4060.png,viento2540.png,viento2540.png
